#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        4080       -0.92   -0.971706 0.000672021
        4081       -0.92   -0.971693 0.000671976
        4082       -0.92   -0.971681 0.000671931
        4083       -0.92   -0.971668 0.000671886
        4084       -0.92   -0.971655  0.00067184
        4085       -0.92   -0.971643 0.000671795
        4086       -0.92    -0.97163 0.000671749
        4087       -0.92   -0.971617 0.000671703
        4088       -0.92   -0.971605 0.000671658
        4089       -0.92   -0.971592 0.000671612
        4090       -0.92   -0.971579 0.000671566
        4091       -0.92   -0.971567 0.000671521
        4092       -0.92   -0.971554 0.000671475
        4093       -0.92   -0.971542 0.000671429
        4094       -0.92   -0.971529 0.000671383
        4095       -0.92   -0.971516 0.000671337
        4096       -0.92   -0.971504 0.000671291
        4097       -0.92   -0.971491 0.000671244
        4098       -0.92   -0.971479 0.000671198
        4099       -0.92   -0.971466 0.000671152
        4100       -0.92   -0.971454 0.000671106
        4101       -0.92   -0.971441 0.000671059
        4102       -0.92   -0.971429 0.000671013
        4103       -0.92   -0.971416 0.000670966
        4104       -0.92   -0.971404  0.00067092
        4105       -0.84   -0.971371  0.00067152
        4106       -0.84    -0.97134 0.000672118
        4107       -0.84   -0.971308 0.000672715
        4108       -0.84   -0.971276  0.00067331
        4109       -0.84   -0.971244 0.000673903
        4110       -0.84   -0.971212 0.000674496
        4111       -0.84    -0.97118 0.000675086
        4112       -0.84   -0.971148 0.000675675
        4113       -0.84   -0.971116 0.000676263
        4114       -0.84   -0.971084 0.000676849
        4115       -0.84   -0.971052 0.000677434
        4116       -0.84    -0.97102 0.000678017
        4117       -0.92   -0.971008 0.000677966
        4118       -0.92   -0.970996 0.000677914
        4119       -0.92   -0.970983 0.000677863
        4120       -0.92   -0.970971 0.000677811
        4121       -0.92   -0.970959  0.00067776
        4122       -0.92   -0.970946 0.000677708
        4123       -0.92   -0.970934 0.000677656
        4124       -0.92   -0.970921 0.000677604
        4125       -0.92   -0.970909 0.000677553
        4126       -0.92   -0.970897 0.000677501
        4127       -0.92   -0.970884 0.000677449
        4128       -0.92   -0.970872 0.000677397
        4129       -0.92    -0.97086 0.000677345
        4130       -0.92   -0.970847 0.000677293
        4131       -0.92   -0.970835 0.000677241
        4132       -0.92   -0.970823 0.000677188
        4133       -0.92   -0.970811 0.000677136
        4134       -0.92   -0.970798 0.000677084
        4135       -0.92   -0.970786 0.000677032
        4136       -0.92   -0.970774 0.000676979
        4137       -0.92   -0.970761 0.000676927
        4138       -0.92   -0.970749 0.000676874
        4139       -0.92   -0.970737 0.000676822
        4140       -0.92   -0.970725 0.000676769
        4141       -0.92   -0.970712 0.000676717
        4142       -0.92     -0.9707 0.000676664
        4143       -0.92   -0.970688 0.000676612
        4144       -0.92   -0.970676 0.000676559
        4145       -0.92   -0.970663 0.000676506
        4146       -0.92   -0.970651 0.000676453
        4147       -0.92   -0.970639   0.0006764
        4148       -0.92   -0.970627 0.000676347
        4149       -0.92   -0.970615 0.000676295
        4150       -0.92   -0.970602 0.000676242
        4151       -0.92    -0.97059 0.000676188
        4152       -0.92   -0.970578 0.000676135
        4153       -0.92   -0.970566 0.000676082
        4154       -0.92   -0.970554 0.000676029
        4155       -0.92   -0.970542 0.000675976
        4156       -0.92   -0.970529 0.000675923
        4157       -0.92   -0.970517 0.000675869
        4158       -0.92   -0.970505 0.000675816
        4159       -0.92   -0.970493 0.000675763
        4160       -0.92   -0.970481 0.000675709
        4161       -0.92   -0.970469 0.000675656
        4162       -0.92   -0.970457 0.000675602
        4163       -0.92   -0.970444 0.000675548
        4164       -0.92   -0.970432 0.000675495
        4165       -0.92    -0.97042 0.000675441
        4166       -0.92   -0.970408 0.000675387
        4167       -0.92   -0.970396 0.000675334
        4168       -0.92   -0.970384  0.00067528
        4169       -0.92   -0.970372 0.000675226
        4170       -0.92    -0.97036 0.000675172
        4171       -0.92   -0.970348 0.000675118
        4172       -0.92   -0.970336 0.000675064
        4173       -0.92   -0.970324  0.00067501
        4174       -0.92   -0.970311 0.000674956
        4175       -0.92   -0.970299 0.000674902
        4176       -0.92   -0.970287 0.000674848
        4177       -0.92   -0.970275 0.000674794
        4178       -0.92   -0.970263  0.00067474
        4179       -0.92   -0.970251 0.000674685
        4180       -0.92   -0.970239 0.000674631
        4181       -0.92   -0.970227 0.000674577
        4182       -0.92   -0.970215 0.000674522
        4183       -0.92   -0.970203 0.000674468
        4184       -0.92   -0.970191 0.000674413
        4185       -0.92   -0.970179 0.000674359
        4186       -0.92   -0.970167 0.000674304
        4187       -0.92   -0.970155  0.00067425
        4188       -0.92   -0.970143 0.000674195
        4189       -0.92   -0.970131  0.00067414
        4190       -0.92   -0.970119 0.000674086
        4191       -0.92   -0.970107 0.000674031
        4192       -0.92   -0.970095 0.000673976
        4193       -0.92   -0.970083 0.000673921
        4194       -0.92   -0.970072 0.000673866
        4195       -0.92    -0.97006 0.000673811
        4196       -0.92   -0.970048 0.000673756
        4197       -0.92   -0.970036 0.000673701
        4198       -0.92   -0.970024 0.000673646
        4199       -0.92   -0.970012 0.000673591
        4200       -0.92       -0.97 0.000673536
        4201       -0.92   -0.969988 0.000673481
        4202       -0.92   -0.969976 0.000673426
        4203       -0.92   -0.969964  0.00067337
        4204       -0.92   -0.969952 0.000673315
        4205       -0.92   -0.969941  0.00067326
        4206       -0.92   -0.969929 0.000673204
        4207       -0.92   -0.969917 0.000673149
        4208       -0.92   -0.969905 0.000673093
        4209       -0.92   -0.969893 0.000673038
        4210       -0.92   -0.969881 0.000672982
        4211       -0.92   -0.969869 0.000672927
        4212       -0.92   -0.969858 0.000672871
        4213       -0.92   -0.969846 0.000672816
        4214       -0.92   -0.969834  0.00067276
        4215       -0.92   -0.969822 0.000672704
        4216       -0.92    -0.96981 0.000672648
        4217       -0.92   -0.969798 0.000672593
        4218       -0.92   -0.969787 0.000672537
        4219       -0.92   -0.969775 0.000672481
        4220       -0.92   -0.969763 0.000672425
        4221       -0.92   -0.969751 0.000672369
        4222       -0.92   -0.969739 0.000672313
        4223       -0.92   -0.969728 0.000672257
        4224       -0.84   -0.969697 0.000672799
        4225       -0.92   -0.969685 0.000672743
        4226       -0.92   -0.969673 0.000672686
        4227       -0.92   -0.969662  0.00067263
        4228       -0.92    -0.96965 0.000672573
        4229       -0.92   -0.969638 0.000672516
        4230       -0.92   -0.969626  0.00067246
        4231       -0.92   -0.969615 0.000672403
        4232       -0.92   -0.969603 0.000672347
        4233       -0.92   -0.969591  0.00067229
        4234       -0.92    -0.96958 0.000672233
        4235       -0.92   -0.969568 0.000672176
        4236       -0.92   -0.969556 0.000672119
        4237       -0.92   -0.969544 0.000672063
        4238       -0.92   -0.969533 0.000672006
        4239       -0.92   -0.969521 0.000671949
        4240       -0.92   -0.969509 0.000671892
        4241       -0.92   -0.969498 0.000671835
        4242       -0.92   -0.969486 0.000671778
        4243       -0.92   -0.969474 0.000671721
        4244       -0.92   -0.969463 0.000671663
        4245       -0.92   -0.969451 0.000671606
        4246       -0.92   -0.969439 0.000671549
        4247       -0.92   -0.969428 0.000671492
        4248       -0.92   -0.969416 0.000671435
        4249       -0.84   -0.969386 0.000671967
        4250       -0.84   -0.969355 0.000672498
        4251       -0.84   -0.969325 0.000673028
        4252       -0.84   -0.969294 0.000673557
        4253       -0.84   -0.969264 0.000674084
        4254       -0.84   -0.969234  0.00067461
        4255       -0.84   -0.969203 0.000675135
        4256       -0.84   -0.969173 0.000675658
        4257       -0.84   -0.969143 0.000676181
        4258       -0.84   -0.969112 0.000676702
        4259       -0.84   -0.969082 0.000677222
        4260       -0.84   -0.969052  0.00067774
        4261       -0.84   -0.969021 0.000678257
        4262       -0.84   -0.968991 0.000678774
        4263       -0.84   -0.968961 0.000679288
        4264       -0.92   -0.968949 0.000679226
        4265       -0.92   -0.968938 0.000679164
        4266       -0.92   -0.968926 0.000679102
        4267       -0.92   -0.968915 0.000679039
        4268       -0.92   -0.968903 0.000678977
        4269       -0.92   -0.968892 0.000678914
        4270       -0.92   -0.968881 0.000678852
        4271       -0.92   -0.968869 0.000678789
        4272       -0.92   -0.968858 0.000678727
        4273       -0.92   -0.968846 0.000678664
        4274       -0.92   -0.968835 0.000678602
        4275       -0.92   -0.968823 0.000678539
        4276       -0.92   -0.968812 0.000678477
        4277       -0.92   -0.968801 0.000678414
        4278       -0.92   -0.968789 0.000678351
        4279       -0.92   -0.968778 0.000678289
        4280       -0.92   -0.968766 0.000678226
        4281       -0.92   -0.968755 0.000678163
        4282       -0.92   -0.968744   0.0006781
        4283       -0.92   -0.968732 0.000678037
        4284       -0.92   -0.968721 0.000677975
        4285       -0.92   -0.968709 0.000677912
        4286       -0.92   -0.968698 0.000677849
        4287       -0.92   -0.968687 0.000677786
        4288       -0.92   -0.968675 0.000677723
        4289       -0.92   -0.968664  0.00067766
        4290       -0.92   -0.968653 0.000677597
        4291       -0.92   -0.968641 0.000677534
        4292       -0.92    -0.96863 0.000677471
        4293       -0.92   -0.968619 0.000677408
        4294       -0.92   -0.968607 0.000677344
        4295       -0.92   -0.968596 0.000677281
        4296       -0.92   -0.968585 0.000677218
        4297       -0.92   -0.968573 0.000677155
        4298       -0.92   -0.968562 0.000677092
        4299       -0.92   -0.968551 0.000677028
        4300       -0.92    -0.96854 0.000676965
        4301       -0.92   -0.968528 0.000676902
        4302       -0.92   -0.968517 0.000676838
        4303       -0.92   -0.968506 0.000676775
        4304       -0.92   -0.968494 0.000676712
        4305       -0.92   -0.968483 0.000676648
        4306       -0.92   -0.968472 0.000676585
        4307       -0.92   -0.968461 0.000676521
        4308       -0.92   -0.968449 0.000676458
        4309       -0.92   -0.968438 0.000676394
        4310       -0.92   -0.968427 0.000676331
        4311       -0.92   -0.968416 0.000676267
        4312       -0.92   -0.968404 0.000676203
        4313       -0.92   -0.968393  0.00067614
        4314       -0.92   -0.968382 0.000676076
        4315       -0.92   -0.968371 0.000676012
        4316       -0.92    -0.96836 0.000675948
        4317       -0.92   -0.968348 0.000675885
        4318       -0.92   -0.968337 0.000675821
        4319       -0.92   -0.968326 0.000675757
        4320       -0.92   -0.968315 0.000675693
        4321       -0.92   -0.968304 0.000675629
        4322       -0.92   -0.968292 0.000675566
        4323       -0.92   -0.968281 0.000675502
        4324          -1   -0.968289 0.000675385
        4325          -1   -0.968296 0.000675269
        4326          -1   -0.968303 0.000675153
        4327          -1   -0.968311 0.000675036
        4328          -1   -0.968318  0.00067492
        4329          -1   -0.968325 0.000674804
        4330          -1   -0.968333 0.000674688
        4331          -1    -0.96834 0.000674571
        4332          -1   -0.968347 0.000674455
        4333          -1   -0.968354 0.000674339
        4334          -1   -0.968362 0.000674223
        4335          -1   -0.968369 0.000674107
        4336          -1   -0.968376 0.000673991
        4337          -1   -0.968384 0.000673875
        4338          -1   -0.968391 0.000673759
        4339          -1   -0.968398 0.000673643
        4340          -1   -0.968406 0.000673527
        4341          -1   -0.968413 0.000673412
        4342          -1    -0.96842 0.000673296
        4343          -1   -0.968427  0.00067318
        4344          -1   -0.968435 0.000673064
        4345          -1   -0.968442 0.000672949
        4346          -1   -0.968449 0.000672833
        4347          -1   -0.968456 0.000672717
        4348          -1   -0.968464 0.000672602
        4349          -1   -0.968471 0.000672486
        4350          -1   -0.968478 0.000672371
        4351          -1   -0.968485 0.000672255
        4352          -1   -0.968493  0.00067214
        4353          -1     -0.9685 0.000672024
        4354          -1   -0.968507 0.000671909
        4355          -1   -0.968514 0.000671793
        4356          -1   -0.968522 0.000671678
        4357          -1   -0.968529 0.000671563
        4358          -1   -0.968536 0.000671447
        4359          -1   -0.968543 0.000671332
        4360          -1    -0.96855 0.000671217
        4361          -1   -0.968558 0.000671102
        4362          -1   -0.968565 0.000670987
        4363          -1   -0.968572 0.000670872
        4364          -1   -0.968579 0.000670757
        4365          -1   -0.968586 0.000670641
        4366          -1   -0.968594 0.000670526
        4367          -1   -0.968601 0.000670412
        4368          -1   -0.968608 0.000670297
        4369          -1   -0.968615 0.000670182
        4370          -1   -0.968622 0.000670067
        4371          -1    -0.96863 0.000669952
        4372          -1   -0.968637 0.000669837
        4373          -1   -0.968644 0.000669722
        4374          -1   -0.968651 0.000669608
        4375          -1   -0.968658 0.000669493
        4376          -1   -0.968665 0.000669378
        4377          -1   -0.968673 0.000669264
        4378          -1    -0.96868 0.000669149
        4379          -1   -0.968687 0.000669034
        4380          -1   -0.968694  0.00066892
        4381          -1   -0.968701 0.000668805
        4382          -1   -0.968708 0.000668691
        4383          -1   -0.968715 0.000668576
        4384          -1   -0.968723 0.000668462
        4385          -1    -0.96873 0.000668348
        4386          -1   -0.968737 0.000668233
        4387          -1   -0.968744 0.000668119
        4388          -1   -0.968751 0.000668005
        4389          -1   -0.968758  0.00066789
        4390          -1   -0.968765 0.000667776
        4391          -1   -0.968772 0.000667662
        4392          -1    -0.96878 0.000667548
        4393          -1   -0.968787 0.000667434
        4394          -1   -0.968794 0.000667319
        4395          -1   -0.968801 0.000667205
        4396          -1   -0.968808 0.000667091
        4397          -1   -0.968815 0.000666977
        4398          -1   -0.968822 0.000666863
        4399          -1   -0.968829 0.000666749
        4400          -1   -0.968836 0.000666636
        4401          -1   -0.968843 0.000666522
        4402          -1   -0.968851 0.000666408
        4403          -1   -0.968858 0.000666294
        4404          -1   -0.968865  0.00066618
        4405          -1   -0.968872 0.000666067
        4406          -1   -0.968879 0.000665953
        4407          -1   -0.968886 0.000665839
        4408          -1   -0.968893 0.000665726
        4409          -1     -0.9689 0.000665612
        4410          -1   -0.968907 0.000665498
        4411          -1   -0.968914 0.000665385
        4412          -1   -0.968921 0.000665271
        4413          -1   -0.968928 0.000665158
        4414          -1   -0.968935 0.000665044
        4415          -1   -0.968942 0.000664931
        4416          -1   -0.968949 0.000664818
        4417          -1   -0.968956 0.000664704
        4418          -1   -0.968963 0.000664591
        4419          -1    -0.96897 0.000664478
        4420          -1   -0.968977 0.000664364
        4421          -1   -0.968984 0.000664251
        4422          -1   -0.968991 0.000664138
        4423          -1   -0.968998 0.000664025
        4424          -1   -0.969005 0.000663912
        4425          -1   -0.969012 0.000663799
        4426          -1   -0.969019 0.000663686
        4427          -1   -0.969026 0.000663573
        4428          -1   -0.969033  0.00066346
        4429          -1    -0.96904 0.000663347
        4430          -1   -0.969047 0.000663234
        4431          -1   -0.969054 0.000663121
        4432          -1   -0.969061 0.000663008
        4433          -1   -0.969068 0.000662895
        4434          -1   -0.969075 0.000662782
        4435          -1   -0.969082  0.00066267
        4436          -1   -0.969089 0.000662557
        4437          -1   -0.969096 0.000662444
        4438          -1   -0.969103 0.000662331
        4439          -1    -0.96911 0.000662219
        4440          -1   -0.969117 0.000662106
        4441          -1   -0.969124 0.000661994
        4442          -1   -0.969131 0.000661881
        4443          -1   -0.969138 0.000661769
        4444          -1   -0.969145 0.000661656
        4445          -1   -0.969152 0.000661544
        4446          -1   -0.969159 0.000661431
        4447          -1   -0.969166 0.000661319
        4448          -1   -0.969173 0.000661207
        4449          -1    -0.96918 0.000661094
        4450          -1   -0.969187 0.000660982
        4451          -1   -0.969193  0.00066087
        4452          -1     -0.9692 0.000660757
        4453          -1   -0.969207 0.000660645
        4454          -1   -0.969214 0.000660533
        4455          -1   -0.969221 0.000660421
        4456          -1   -0.969228 0.000660309
        4457          -1   -0.969235 0.000660197
        4458          -1   -0.969242 0.000660085
        4459          -1   -0.969249 0.000659973
        4460          -1   -0.969256 0.000659861
        4461          -1   -0.969262 0.000659749
        4462          -1   -0.969269 0.000659637
        4463          -1   -0.969276 0.000659525
        4464          -1   -0.969283 0.000659413
        4465          -1    -0.96929 0.000659302
        4466          -1   -0.969297  0.00065919
        4467          -1   -0.969304 0.000659078
        4468          -1   -0.969311 0.000658966
        4469          -1   -0.969318 0.000658855
        4470          -1   -0.969324 0.000658743
        4471          -1   -0.969331 0.000658631
        4472          -1   -0.969338  0.00065852
        4473       -0.92   -0.969327 0.000658465
        4474          -1   -0.969334 0.000658354
        4475          -1   -0.969341 0.000658242
        4476          -1   -0.969348 0.000658131
        4477          -1   -0.969354 0.000658019
        4478          -1   -0.969361 0.000657908
        4479          -1   -0.969368 0.000657797
        4480          -1   -0.969375 0.000657685
        4481          -1   -0.969382 0.000657574
        4482          -1   -0.969389 0.000657463
        4483          -1   -0.969395 0.000657352
        4484          -1   -0.969402  0.00065724
        4485          -1   -0.969409 0.000657129
        4486          -1   -0.969416 0.000657018
        4487          -1   -0.969423 0.000656907
        4488          -1    -0.96943 0.000656796
        4489          -1   -0.969436 0.000656685
        4490          -1   -0.969443 0.000656574
        4491          -1    -0.96945 0.000656463
        4492          -1   -0.969457 0.000656352
        4493          -1   -0.969464 0.000656241
        4494          -1    -0.96947  0.00065613
        4495          -1   -0.969477  0.00065602
        4496          -1   -0.969484 0.000655909
        4497          -1   -0.969491 0.000655798
        4498          -1   -0.969498 0.000655687
        4499          -1   -0.969504 0.000655577
        4500          -1   -0.969511 0.000655466
        4501          -1   -0.969518 0.000655355
        4502          -1   -0.969525 0.000655245
        4503          -1   -0.969531 0.000655134
        4504          -1   -0.969538 0.000655024
        4505          -1   -0.969545 0.000654913
        4506          -1   -0.969552 0.000654803
        4507          -1   -0.969558 0.000654692
        4508          -1   -0.969565 0.000654582
        4509          -1   -0.969572 0.000654472
        4510          -1   -0.969579 0.000654361
        4511          -1   -0.969585 0.000654251
        4512          -1   -0.969592 0.000654141
        4513          -1   -0.969599  0.00065403
        4514          -1   -0.969606  0.00065392
        4515          -1   -0.969612  0.00065381
        4516          -1   -0.969619   0.0006537
        4517          -1   -0.969626  0.00065359
        4518          -1   -0.969633  0.00065348
        4519          -1   -0.969639  0.00065337
        4520          -1   -0.969646  0.00065326
        4521          -1   -0.969653  0.00065315
        4522          -1   -0.969659  0.00065304
        4523          -1   -0.969666  0.00065293
        4524          -1   -0.969673  0.00065282
        4525          -1    -0.96968  0.00065271
        4526          -1   -0.969686   0.0006526
        4527          -1   -0.969693  0.00065249
        4528          -1     -0.9697 0.000652381
        4529          -1   -0.969706 0.000652271
        4530          -1   -0.969713 0.000652161
        4531          -1    -0.96972 0.000652051
        4532          -1   -0.969726 0.000651942
        4533          -1   -0.969733 0.000651832
        4534          -1    -0.96974 0.000651723
        4535          -1   -0.969746 0.000651613
        4536          -1   -0.969753 0.000651503
        4537          -1    -0.96976 0.000651394
        4538          -1   -0.969766 0.000651285
        4539          -1   -0.969773 0.000651175
        4540          -1    -0.96978 0.000651066
        4541          -1   -0.969786 0.000650956
        4542          -1   -0.969793 0.000650847
        4543          -1     -0.9698 0.000650738
        4544       -0.92   -0.969789 0.000650687
        4545          -1   -0.969795 0.000650578
        4546          -1   -0.969802 0.000650468
        4547          -1   -0.969809 0.000650359
        4548          -1   -0.969815  0.00065025
        4549          -1   -0.969822 0.000650141
        4550          -1   -0.969829 0.000650032
        4551          -1   -0.969835 0.000649923
        4552          -1   -0.969842 0.000649814
        4553          -1   -0.969848 0.000649705
        4554          -1   -0.969855 0.000649596
        4555          -1   -0.969862 0.000649487
        4556          -1   -0.969868 0.000649378
        4557          -1   -0.969875 0.000649269
        4558          -1   -0.969882 0.000649161
        4559          -1   -0.969888 0.000649052
        4560          -1   -0.969895 0.000648943
        4561          -1   -0.969901 0.000648834
        4562          -1   -0.969908 0.000648726
        4563          -1   -0.969915 0.000648617
        4564          -1   -0.969921 0.000648508
        4565          -1   -0.969928   0.0006484
        4566          -1   -0.969934 0.000648291
        4567          -1   -0.969941 0.000648183
        4568          -1   -0.969947 0.000648074
        4569          -1   -0.969954 0.000647966
        4570          -1   -0.969961 0.000647857
        4571          -1   -0.969967 0.000647749
        4572          -1   -0.969974 0.000647641
        4573          -1    -0.96998 0.000647532
        4574          -1   -0.969987 0.000647424
        4575          -1   -0.969993 0.000647316
        4576          -1       -0.97 0.000647207
        4577          -1   -0.970007 0.000647099
        4578          -1   -0.970013 0.000646991
        4579          -1    -0.97002 0.000646883
        4580          -1   -0.970026 0.000646775
        4581       -0.92   -0.970015 0.000646726
        4582       -0.92   -0.970004 0.000646677
        4583       -0.92   -0.969993 0.000646628
        4584       -0.92   -0.969983 0.000646579
        4585       -0.92   -0.969972 0.000646529
        4586       -0.92   -0.969961  0.00064648
        4587       -0.92    -0.96995 0.000646431
        4588       -0.92   -0.969939 0.000646382
        4589       -0.92   -0.969928 0.000646333
        4590       -0.92   -0.969917 0.000646283
        4591       -0.92   -0.969906 0.000646234
        4592       -0.92   -0.969895 0.000646185
        4593       -0.92   -0.969885 0.000646135
        4594       -0.92   -0.969874 0.000646086
        4595       -0.92   -0.969863 0.000646036
        4596       -0.92   -0.969852 0.000645987
        4597       -0.92   -0.969841 0.000645937
        4598       -0.92    -0.96983 0.000645888
        4599       -0.92    -0.96982 0.000645838
        4600       -0.92   -0.969809 0.000645789
        4601       -0.92   -0.969798 0.000645739
        4602       -0.92   -0.969787 0.000645689
        4603       -0.92   -0.969776  0.00064564
        4604       -0.92   -0.969765  0.00064559
        4605       -0.92   -0.969755  0.00064554
        4606       -0.92   -0.969744 0.000645491
        4607       -0.92   -0.969733 0.000645441
        4608       -0.92   -0.969722 0.000645391
        4609       -0.92   -0.969711 0.000645341
        4610       -0.92   -0.969701 0.000645291
        4611       -0.92    -0.96969 0.000645241
        4612       -0.92   -0.969679 0.000645191
        4613       -0.92   -0.969668 0.000645141
        4614       -0.92   -0.969658 0.000645091
        4615       -0.92   -0.969647 0.000645041
        4616       -0.92   -0.969636 0.000644991
        4617       -0.92   -0.969625 0.000644941
        4618       -0.92   -0.969615 0.000644891
        4619       -0.92   -0.969604 0.000644841
        4620       -0.92   -0.969593  0.00064479
        4621       -0.92   -0.969582  0.00064474
        4622       -0.92   -0.969572  0.00064469
        4623       -0.92   -0.969561  0.00064464
        4624       -0.92    -0.96955 0.000644589
        4625       -0.92   -0.969539 0.000644539
        4626       -0.92   -0.969529 0.000644489
        4627       -0.92   -0.969518 0.000644438
        4628       -0.92   -0.969507 0.000644388
        4629       -0.92   -0.969497 0.000644337
        4630       -0.92   -0.969486 0.000644287
        4631       -0.92   -0.969475 0.000644236
        4632       -0.92   -0.969465 0.000644186
        4633       -0.92   -0.969454 0.000644135
        4634       -0.92   -0.969443 0.000644085
        4635       -0.92   -0.969433 0.000644034
        4636       -0.92   -0.969422 0.000643983
        4637       -0.92   -0.969411 0.000643933
        4638       -0.92   -0.969401 0.000643882
        4639       -0.92    -0.96939 0.000643831
        4640       -0.92   -0.969379  0.00064378
        4641       -0.92   -0.969369  0.00064373
        4642       -0.92   -0.969358 0.000643679
        4643       -0.92   -0.969347 0.000643628
        4644       -0.92   -0.969337 0.000643577
        4645       -0.92   -0.969326 0.000643526
        4646       -0.92   -0.969316 0.000643475
        4647       -0.92   -0.969305 0.000643424
        4648       -0.92   -0.969294 0.000643373
        4649       -0.92   -0.969284 0.000643322
        4650       -0.92   -0.969273 0.000643271
        4651       -0.92   -0.969263  0.00064322
        4652       -0.92   -0.969252 0.000643169
        4653       -0.92   -0.969241 0.000643118
        4654       -0.92   -0.969231 0.000643067
        4655       -0.92    -0.96922 0.000643016
        4656       -0.92    -0.96921 0.000642964
        4657       -0.92   -0.969199 0.000642913
        4658       -0.92   -0.969188 0.000642862
        4659       -0.92   -0.969178 0.000642811
        4660       -0.92   -0.969167 0.000642759
        4661       -0.92   -0.969157 0.000642708
        4662       -0.92   -0.969146 0.000642656
        4663       -0.92   -0.969136 0.000642605
        4664       -0.92   -0.969125 0.000642554
        4665       -0.92   -0.969115 0.000642502
        4666       -0.92   -0.969104 0.000642451
        4667       -0.92   -0.969094 0.000642399
        4668       -0.92   -0.969083 0.000642348
        4669       -0.92   -0.969073 0.000642296
        4670       -0.92   -0.969062 0.000642245
        4671       -0.92   -0.969052 0.000642193
        4672       -0.92   -0.969041 0.000642141
        4673       -0.92   -0.969031  0.00064209
        4674       -0.92    -0.96902 0.000642038
        4675       -0.92    -0.96901 0.000641986
        4676       -0.92   -0.968999 0.000641934
        4677       -0.92   -0.968989 0.000641883
        4678       -0.92   -0.968978 0.000641831
        4679       -0.92   -0.968968 0.000641779
        4680       -0.92   -0.968957 0.000641727
        4681       -0.92   -0.968947 0.000641675
        4682       -0.92   -0.968936 0.000641623
        4683       -0.92   -0.968926 0.000641572
        4684       -0.92   -0.968915  0.00064152
        4685       -0.92   -0.968905 0.000641468
        4686       -0.92   -0.968895 0.000641416
        4687       -0.92   -0.968884 0.000641364
        4688       -0.92   -0.968874 0.000641312
        4689       -0.92   -0.968863 0.000641259
        4690       -0.92   -0.968853 0.000641207
        4691       -0.92   -0.968842 0.000641155
        4692       -0.84   -0.968815 0.000641606
        4693       -0.84   -0.968788 0.000642057
        4694       -0.84    -0.96876 0.000642506
        4695       -0.84   -0.968733 0.000642954
        4696       -0.84   -0.968705 0.000643401
        4697       -0.84   -0.968678 0.000643847
        4698       -0.84    -0.96865 0.000644293
        4699       -0.84   -0.968623 0.000644737
        4700       -0.92   -0.968613 0.000644683
        4701       -0.92   -0.968602 0.000644629
        4702       -0.92   -0.968592 0.000644574
        4703       -0.92   -0.968582  0.00064452
        4704       -0.92   -0.968571 0.000644466
        4705       -0.92   -0.968561 0.000644412
        4706       -0.92   -0.968551 0.000644357
        4707       -0.92    -0.96854 0.000644303
        4708       -0.92    -0.96853 0.000644249
        4709       -0.92    -0.96852 0.000644194
        4710       -0.92    -0.96851  0.00064414
        4711       -0.92   -0.968499 0.000644085
        4712       -0.92   -0.968489 0.000644031
        4713       -0.92   -0.968479 0.000643976
        4714       -0.92   -0.968468 0.000643922
        4715       -0.92   -0.968458 0.000643867
        4716       -0.92   -0.968448 0.000643813
        4717       -0.92   -0.968438 0.000643758
        4718       -0.92   -0.968427 0.000643704
        4719       -0.92   -0.968417 0.000643649
        4720       -0.84    -0.96839 0.000644087
        4721       -0.84   -0.968363 0.000644525
        4722       -0.92   -0.968352  0.00064447
        4723       -0.92   -0.968342 0.000644415
        4724       -0.92   -0.968332 0.000644359
        4725       -0.92   -0.968322 0.000644304
        4726       -0.92   -0.968311 0.000644249
        4727       -0.92   -0.968301 0.000644194
        4728       -0.92   -0.968291 0.000644139
        4729       -0.92   -0.968281 0.000644083
        4730       -0.92   -0.968271 0.000644028
        4731       -0.92    -0.96826 0.000643973
        4732       -0.92    -0.96825 0.000643917
        4733       -0.92    -0.96824 0.000643862
        4734       -0.92    -0.96823 0.000643807
        4735       -0.92    -0.96822 0.000643751
        4736       -0.92   -0.968209 0.000643696
        4737       -0.92   -0.968199  0.00064364
        4738       -0.92   -0.968189 0.000643585
        4739       -0.92   -0.968179 0.000643529
        4740       -0.92   -0.968169 0.000643474
        4741       -0.92   -0.968159 0.000643418
        4742       -0.92   -0.968148 0.000643363
        4743       -0.92   -0.968138 0.000643307
        4744       -0.92   -0.968128 0.000643252
        4745       -0.92   -0.968118 0.000643196
        4746       -0.92   -0.968108  0.00064314
        4747       -0.92   -0.968098 0.000643085
        4748       -0.92   -0.968088 0.000643029
        4749       -0.92   -0.968077 0.000642974
        4750       -0.92   -0.968067 0.000642918
        4751       -0.92   -0.968057 0.000642862
        4752       -0.92   -0.968047 0.000642806
        4753       -0.92   -0.968037 0.000642751
        4754       -0.92   -0.968027 0.000642695
        4755       -0.92   -0.968017 0.000642639
        4756       -0.92   -0.968007 0.000642583
        4757       -0.92   -0.967997 0.000642527
        4758       -0.92   -0.967987 0.000642471
        4759       -0.92   -0.967976 0.000642416
        4760       -0.92   -0.967966  0.00064236
        4761       -0.92   -0.967956 0.000642304
        4762       -0.92   -0.967946 0.000642248
        4763       -0.92   -0.967936 0.000642192
        4764       -0.92   -0.967926 0.000642136
        4765       -0.92   -0.967916  0.00064208
        4766       -0.92   -0.967906 0.000642024
        4767       -0.92   -0.967896 0.000641968
        4768       -0.92   -0.967886 0.000641912
